"","name","address","vacancy","postcode","lga"
"7724","Greenwood Dural","DURAL NSW 2158","Vacancy","2158","Hornsby"
"7725","Learning Blocks","DURAL NSW 2158","No Vacancy","2158","Hornsby"
"7726","Young Academics Early Learning Centre Kellyville, Alessandra Drive","KELLYVILLE NSW 2155","No Vacancy","2155","The Hills Shire"
"7727","Kellyville OSHClub","KELLYVILLE NSW 2155","Vacancy","2155","The Hills Shire"
"7728","Goodstart Early Learning Kellyville Ridge","KELLYVILLE RIDGE NSW 2155","Vacancy","2155","The Hills Shire"
"7729","Inspire Kellyville","KELLYVILLE NSW 2155","No Vacancy","2155","The Hills Shire"
"7730","Kellyville Ridge OSHClub","KELLYVILLE NSW 2155","Vacancy","2155","The Hills Shire"
"7731","The William Clarke College Before and After School Care Service","KELLYVILLE NSW 2155","No Vacancy","2155","The Hills Shire"
"7732","Kindalin Early Childhood Learning Centre - Kellyville","KELLYVILLE NSW 2155","Vacancy","2155","The Hills Shire"
"7733","Castle Glen Child Care Centre","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7734","Ambrose Early Learning St John XXIII, Stanhope Gardens","STANHOPE GARDENS NSW 2768",NA,"2768","Blacktown"
"7735","Ambrose School Age Care, St John XXIII, Stanhope Gardens","STANHOPE GARDENS NSW 2768","Vacancy","2768","Blacktown"
"7736","Samuel Gilbert Out of School Hours Care Centre","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7737","Fraser Avenue Early Learning Centre","KELLYVILLE NSW 2155","No Vacancy","2155","The Hills Shire"
"7738","Kellyville Preschool","KELLYVILLE NSW 2155",NA,"2155","The Hills Shire"
"7739","Ebenezer Public School OOSH Centre","EBENEZER NSW 2756","No Vacancy","2756","Hawkesbury"
"7740","Ambrose School Age Care, St Angela's, Castle Hill","CASTLE HILL NSW 2154","Vacancy","2154","The Hills Shire"
"7741","Ambrose School Age Care, St John's, Riverstone","RIVERSTONE NSW 2765","Vacancy","2765","Blacktown"
"7742","Vineyard Children's Early Learning Centre","VINEYARD NSW 2765","No Vacancy","2765","Blacktown"
"7743","The Berry Patch Preschool Kellyville Ridge","KELLYVILLE RIDGE NSW 2155","No Vacancy","2155","The Hills Shire"
"7744","Norwest Christian College","RIVERSTONE NSW 2765","No Vacancy","2765","Blacktown"
"7745","The Ponds Early Learning Centre","THE PONDS NSW 2769","No Vacancy","2769","Blacktown"
"7746","Wesley Out of School Hours Care, Riverstone","RIVERSTONE NSW 2765","Vacancy","2765","Blacktown"
"7747","Gingerbread Kindergarten Kellyville","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7748","Only About Children Castle HIll","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7749","Learn and Laugh Children's Centre","HORNSBY HEIGHTS NSW 2077","No Vacancy","2077","Hornsby"
"7750","Northwest Community Childcare @ John Palmer","THE PONDS NSW 2769","No Vacancy","2769","Blacktown"
"7751","McGraths Hill Children's Centre Inc","MCGRATHS HILL NSW 2756","No Vacancy","2756","Hawkesbury"
"7752","McGraths Hill Learning Centre","MCGRATHS HILL NSW 2756","No Vacancy","2756","Hawkesbury"
"7753","Young Academics Early Learning Centre Riverstone","RIVERSTONE NSW 2765","No Vacancy","2765","Blacktown"
"7754","Gracelands Early Education Centre","KELLYVILLE NSW 2155","Vacancy","2155","The Hills Shire"
"7755","Creative Garden Early Learning Kellyville Ridge","KELLYVILLE RIDGE NSW 2155","No Vacancy","2155","The Hills Shire"
"7756","Riverstone Public School Gulyangarri Preschool","RIVERSTONE NSW 2765",NA,"2765","Blacktown"
"7757","Kings Road Long Day Preschool","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7758","Young Academics Schofields Zissie Street","SCHOFIELDS NSW 2762","No Vacancy","2762","Blacktown"
"7759","Northwest Community Childcare @ Riverbank","THE PONDS NSW 2769","No Vacancy","2769","Blacktown"
"7760","Hornsby Heights Outside School Hours Care Association Inc","HORNSBY HEIGHTS NSW 2077","Vacancy","2077","Hornsby"
"7761","Just For Kids - Castle Hill","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7762","Kids Early Learning Blacktown City Riverstone","RIVERSTONE NSW 2765","No Vacancy","2765","Blacktown"
"7763","Golden Kids Family Day Care","THE PONDS NSW 2769","No Vacancy","2769","Blacktown"
"7764","The Discovery House","CASTLE HILL NSW 2154","Vacancy","2154","The Hills Shire"
"7765","Tiny-Tots Learning","THE PONDS NSW 2769","No Vacancy","2769","Blacktown"
"7766","Kindalin Early Childhood Learning Centre - Kellyville Ridge","KELLYVILLE RIDGE NSW 2155","Vacancy","2155","The Hills Shire"
"7767","Young Academics Early Learning Centre, The Ponds","THE PONDS NSW 2769","No Vacancy","2769","Blacktown"
"7768","Little Monkey's Early Learning Centre","SCHOFIELDS NSW 2762","No Vacancy","2762","Blacktown"
"7769","Northwest Community Childcare @ Schofields","SCHOFIELDS NSW 2762","No Vacancy","2762","Blacktown"
"7770","Fit Kidz Learning Centre - Glenwood North","GLENWOOD NSW 2768","Vacancy","2768","Blacktown"
"7771","YMCA Oakhill Drive OSHC","CASTLE HILL NSW 2154","Vacancy","2154","The Hills Shire"
"7772","Bella Vista OSHCLUB","BELLA VISTA NSW 2153","No Vacancy","2153","The Hills Shire"
"7773","Wilberforce Early Learning Centre","WILBERFORCE NSW 2756","Vacancy","2756","Hawkesbury"
"7774","Wilberforce Pre- School Kindergarten","WILBERFORCE NSW 2756",NA,"2756","Hawkesbury"
"7775","Appletree Preschool","CASTLE HILL NSW 2154","Vacancy","2154","The Hills Shire"
"7776","Mini Masterminds Riverstone","RIVERSTONE NSW 2765","Vacancy","2765","Blacktown"
"7777","Pearls of Wisdom Early Learning Centre Pty Ltd","STANHOPE GARDENS NSW 2768","No Vacancy","2768","Blacktown"
"7778","Wilberforce Out of School Hours Care","WILBERFORCE NSW 2756","No Vacancy","2756","Hawkesbury"
"7779","Jigsaw OOSH Galungara Pty Ltd","SCHOFIELDS NSW 2762","No Vacancy","2762","Blacktown"
"7780","KU - Grevillea Pre-school","HORNSBY HEIGHTS NSW 2077",NA,"2077","Hornsby"
"7781","Ambrose School Age Care, St Joseph's, Schofields","SCHOFIELDS NSW 2762","Vacancy","2762","Blacktown"
"7782","John Purchase OSHC Centre","CHERRYBROOK NSW 2126","No Vacancy","2126","Hornsby"
"7783","Castle Hill Funhouse","CASTLE HILL NSW 2154","Vacancy","2154","The Hills Shire"
"7784","First Grammar Castle Hill","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7785","Only Early Learning Centre Norwest","BAULKHAM HILLS NSW 2153","No Vacancy","2153","The Hills Shire"
"7786","Young Scholars at Norwest","BAULKHAM HILLS NSW 2153","Vacancy","2153","The Hills Shire"
"7787","Hills Kidz Early Learning Centre","CASTLE HILL NSW 2154","No Vacancy","2154","The Hills Shire"
"7788","Petit Early Learning Journey - Murwillumbah","MURWILLUMBAH NSW 2484","Vacancy","2484","Tweed"
"7789","Inspire @ Crystal Creek Public School","CRYSTAL CREEK NSW 2484","No Vacancy","2484","Tweed"
"7790","Mt Warning Community Preschool","UKI NSW 2484",NA,"2484","Tweed"
"7791","Possums Community Preschool","SOUTH MURWILLUMBAH NSW 2484",NA,"2484","Tweed"
"7792","Rosellas Community Preschool","MURWILLUMBAH NSW 2484",NA,"2484","Tweed"
"7793","Uniting Preschool Murwillumbah","MURWILLUMBAH NSW 2484",NA,"2484","Tweed"
"7794","Murwillumbah Early Education Centre","MURWILLUMBAH NSW 2484","Vacancy","2484","Tweed"
"7795","Mt St Patrick Out of School Hours Care","MURWILLUMBAH NSW 2484","Vacancy","2484","Tweed"
"7796","Joeys Pouch Early Years Educational and Preschool Centre Inc","MURWILLUMBAH NSW 2484","No Vacancy","2484","Tweed"
"7797","Inspire @ Uki Public School","UKI NSW 2484","No Vacancy","2484","Tweed"
"7798","Chillingham Community Preschool","CHILLINGHAM NSW 2484",NA,"2484","Tweed"
"7799","Tyalgum Community Preschool","TYALGUM NSW 2484",NA,"2484","Tweed"
"7800","Inspire @ Tumbulgum Public School","TUMBULGUM NSW 2490","No Vacancy","2490","Tweed"
"7801","Burringbar Community Preschool Inc","BURRINGBAR NSW 2483",NA,"2483","Byron"
"7802","Inspire @ Burringbar Public School","BURRINGBAR NSW 2483","No Vacancy","2483","Byron"
"7803","Kunghur Community Pre-School","KUNGHUR NSW 2484",NA,"2484","Tweed"
"7804","YMCA Currumbin Valley Outside School Hours Care","CURRUMBIN VALLEY QLD 4223","Vacancy","4223","Gold Coast"
"7805","Bilambil Community Pre-School & OOSH","BILAMBIL NSW 2486","No Vacancy","2486","Tweed"
"7806","Active OOSH Terranora","TERRANORA NSW 2486","Vacancy","2486","Tweed"
"7807","Terranora Child Care Centre","TERRANORA NSW 2486","Vacancy","2486","Tweed"
"7808","Bili Kids","BILAMBIL HEIGHTS NSW 2486","No Vacancy","2486","Tweed"
"7809","Natural Elements Early Learning Centre - Pottsville","POTTSVILLE NSW 2489","Vacancy","2489","Tweed"
"7810","Rainbow Bridge Family Day Care PTY LTD","POTTSVILLE NSW 2489","No Vacancy","2489","Tweed"
"7811","Little Grommets OOSHC","POTTSVILLE NSW 2489","Vacancy","2489","Tweed"
"7812","Pottsville Gumnuts Early Learning and Preschool","POTTSVILLE BEACH NSW 2489","No Vacancy","2489","Tweed"
"7813","Pippies Early Childhood Centre","BOGANGAR NSW 2488","Vacancy","2488","Tweed"
"7814","Camp Australia - Pottsville Beach Public School OSHC","POTTSVILLE NSW 2489","Vacancy","2489","Tweed"
"7815","Pottsville Community Pre-School","POTTSVILLE BEACH NSW 2489",NA,"2489","Tweed"
"7816","Beach Kids Early Learning & Preschool","BOGANGAR NSW 2488","Vacancy","2488","Tweed"
"7817","Salty Kids Pty Ltd","BOGANGAR NSW 2488","Vacancy","2488","Tweed"
"7818","Wilson's Creek Community Preschool","WILSONS CREEK NSW 2482",NA,"2482","Byron"
"7819","Kool Beanz Academy Casuarina","CASUARINA NSW 2487","No Vacancy","2487","Tweed"
"7820","Aussie Kids Fun & Fitness","CUDGEN NSW 2487","No Vacancy","2487","Tweed"
"7821","Kool Beanz Academy Casuarina 1","CASUARINA NSW 2487","No Vacancy","2487","Tweed"
"7822","Loving Hearts Early Education, Care and Kindergarten","CURRUMBIN VALLEY QLD 4223","Vacancy","4223","Gold Coast"
"7823","Tabatinga - Tweed Heads","TWEED HEADS WEST NSW 2485","Vacancy","2485","Tweed"
"7824","Active OOSH Centaur","BANORA POINT NSW 2486","Vacancy","2486","Tweed"
"7825","Story House Early Learning Chinderah","CHINDERAH NSW 2487","Vacancy","2487","Tweed"
"7826","Little Angels World Of Learning","BANORA POINT NSW 2486","No Vacancy","2486","Tweed"
"7827","Little Apple Tree Early Learning Centre","BONOGIN QLD 4213","No Vacancy","4213","Gold Coast"
"7828","Banora Point Early Learning Centre","BANORA POINT NSW 2486","No Vacancy","2486","Tweed"
"7829","Wallum Community Preschool & Family Centre","BANORA POINT NSW 2486",NA,"2486","Tweed"
"7830","Billi-Lids Long Day Care Centre","BILLINUDGEL NSW 2483","No Vacancy","2483","Byron"
"7831","Little Grommets","BANORA POINT NSW 2486","Vacancy","2486","Tweed"
"7832","Ocean Shores Preschool","OCEAN SHORES NSW 2483",NA,"2483","Byron"
"7833","Bright Buttons Learning Centre Banora Point","BANORA POINT NSW 2486","No Vacancy","2486","Tweed"
"7834","Cherubs Early Learning Centre","BANORA POINT NSW 2486","No Vacancy","2486","Tweed"
"7835","Smiley Tots Preschool & Early Learning","CHINDERAH NSW 2487","Vacancy","2487","Tweed"
"7836","Currumbin Village Early Learning","CURRUMBIN WATERS QLD 4223","No Vacancy","4223","Gold Coast"
"7837","Rainbow Region Kids Ocean Shores","OCEAN SHORES NSW 2483","Vacancy","2483","Byron"
"7838","Bossy Boots Kingscliff","KINGSCLIFF NSW 2487","No Vacancy","2487","Tweed"
"7839","Tweed Heads Kindy Care","TWEED HEADS NSW 2485","Vacancy","2485","Tweed"
"7840","Capturing Kids Minds","BANORA POINT NSW 2486","No Vacancy","2486","Tweed"
"7841","The After School Klub PCCS","TWEED HEADS SOUTH NSW 2486","No Vacancy","2486","Tweed"
"7842","Durrumbul Community Pre-School","MULLUMBIMBY NSW 2482",NA,"2482","Byron"
"7843","Goodstart Early Learning Tallebudgera - Tallebudgera Connection Road","TALLEBUDGERA QLD 4228","Vacancy","4228","Gold Coast"
"7844","LITTLE GROMMETS EARLY LEARNING CENTRE","TWEED HEADS SOUTH NSW 2486","No Vacancy","2486","Tweed"
"7845","Beach Kids Early Learning and Preschool Chinderah","CHINDERAH NSW 2487","Vacancy","2487","Tweed"
"7846","Freckles Kindy & Learning Centre","TWEED HEADS NSW 2485","Vacancy","2485","Tweed"
"7847","Goodstart Early Learning Tweed Heads","TWEED HEADS NSW 2486","Vacancy","2486","Tweed"
"7848","Kingscliff Mini School","KINGSCLIFF NSW 2487",NA,"2487","Tweed"
"7849","Little Shearwater","MULLUMBIMBY CREEK NSW 2482",NA,"2482","Byron"
"7850","YMCA Tallebudgera Outside School Hours Care","TALLEBUDGERA QLD 4228","No Vacancy","4228","Gold Coast"
"7851","YMCA Tallebudgera Outside School Hours Care","TALLEBUDGERA QLD 4228","Vacancy","4228","Gold Coast"
"7852","Flying Start","KINGSCLIFF NSW 2487","No Vacancy","2487","Tweed"
"7853","Teddy Bears Educational Child Care Centre","TWEED HEADS SOUTH NSW 2486","No Vacancy","2486","Tweed"
"7854","St Augustine's OSHC","CURRUMBIN WATERS QLD 4221","Vacancy","4221","Gold Coast"
"7855","Flying Start - Kingscliff Public School","KINGSCLIFF NSW 2487","No Vacancy","2487","Tweed"
"7856","Lindisfarne Early Learning Centre","TWEED HEADS SOUTH NSW 2486",NA,"2486","Tweed"
"7857","LINDISFARNE ANGLICAN SCHOOL","SOUTH TWEED HEADS NSW 2486","No Vacancy","2486","Tweed"
"7858","Tuntable Falls Early Childhood Centre","NIMBIN NSW 2480",NA,"2480","Lismore"
"7859","Tweed Heads South Public School Preschool","TWEED HEADS SOUTH NSW 2486",NA,"2486","Tweed"
"7860","Erlibyrds","TWEED HEADS SOUTH NSW 2486","No Vacancy","2486","Tweed"
"7861","Goodstart Early Learning Currumbin Waters","CURRUMBIN WATERS QLD 4223","Vacancy","4223","Gold Coast"
"7862","Mullumbimby Outside School Hours Care","MULLUMBIMBY NSW 2482","No Vacancy","2482","Byron"
"7863","Aussie Kindies Early Learning Currumbin Waters","CURRUMBIN WATERS QLD 4223","Vacancy","4223","Gold Coast"
"7864","Cobbers Child Care Centre","MULLUMBIMBY NSW 2482","No Vacancy","2482","Byron"
"7865","Kool Beanz Academy Mullumbimby","MULLUMBIMBY NSW 2482","No Vacancy","2482","Byron"
"7866","A Head Start Children's Centre","CURRUMBIN WATERS QLD 4223","Vacancy","4223","Gold Coast"
"7867","Playschool Kindergarten","ELANORA QLD 4221","No Vacancy","4221","Gold Coast"
"7868","Edge Early Learning Bilinga","BILINGA QLD 4225","Vacancy","4225","Gold Coast"
"7869","Currumbin Pines Early Learning Centre of Excellence","CURRUMBIN WATERS QLD 4223","No Vacancy","4223","Gold Coast"
"7870","Green Leaves Early Learning Reedy Creek","REEDY CREEK QLD 4227","Vacancy","4227","Gold Coast"
"7871","Panda's Child Care Centre","ELANORA QLD 4221","No Vacancy","4221","Gold Coast"
"7872","St Andrews Lutheran College Outside School Hours Care","TALLEBUDGERA QLD 4220","Vacancy","4220","Gold Coast"
"7873","St Andrew's Lutheran College Early Learning Centre","TALLEBUDGERA QLD 4228","Vacancy","4228","Gold Coast"
"7874","Twin Towns Early Learning Centre","TWEED HEADS NSW 2485","Vacancy","2485","Tweed"
"7875","Currumbin Kids Club","CURRUMBIN QLD 4223","Vacancy","4223","Gold Coast"
"7876","Cooloon Children's Centre","TWEED HEADS NSW 2485","No Vacancy","2485","Tweed"
"7877","Bright Buttons Kindergarten Currumbin","CURRUMBIN QLD 4223","No Vacancy","4223","Gold Coast"
"7878","C&K Coolangatta Community Kindergarten","KIRRA QLD 4225",NA,"4225","Gold Coast"
"7879","Aussie Kindies Early Learning Tugun","TUGUN QLD 4224","No Vacancy","4224","Gold Coast"
"7880","Tugun Tiny Tots Early Learning Centre","TUGUN QLD 4224","No Vacancy","4224","Gold Coast"
"7881","PCYC- Out Of School Hours Tweed Heads","TWEED HEADS NSW 2485","Vacancy","2485","Tweed"
"7882","Kool Beanz Academy Ocean Shores","OCEAN SHORES NSW 2483","Vacancy","2483","Byron"
"7883","Ocean Shores Early Learning Centre","OCEAN SHORES NSW 2483","Vacancy","2483","Byron"
"7884","Papilio Early Learning Reedy Creek","REEDY CREEK QLD 4227","No Vacancy","4227","Gold Coast"
"7885","School Plus - Elanora OSHC","ELANORA QLD 4221","Vacancy","4221","Gold Coast"
"7886","Little Saints","TALLEBUDGERA QLD 4228","No Vacancy","4228","Gold Coast"
"7887","Tweed Heads Community Pre-School","TWEED HEADS NSW 2486",NA,"2486","Tweed"
"7888","C&K Elanora Community Kindergarten","ELANORA QLD 4221",NA,"4221","Gold Coast"
"7889","Little Seeds Early Learning Tugun","TUGUN QLD 4224","No Vacancy","4224","Gold Coast"
"7890","Twin Towns Kindergarten","COOLANGATTA QLD 4225",NA,"4225","Gold Coast"
"7891","Creative Care OSHAP","TWEED HEADS NSW 2485","No Vacancy","2485","Tweed"
"7892","Jellybeans Family Daycare Pty Ltd","TWEED HEADS NSW 2485","No Vacancy","2485","Tweed"
"7893","Country Lane Early Learning Centre","MUDGEERABA QLD 4213","No Vacancy","4213","Gold Coast"
"7894","Edge Early Learning Elanora","ELANORA QLD 4221","Vacancy","4221","Gold Coast"
"7895","Gold Coast Christian College","REEDY CREEK QLD 4227",NA,"4227","Gold Coast"
"7896","Gold Coast Christian College OSHC","REEDY CREEK QLD 4227","No Vacancy","4227","Gold Coast"
"7897","Hillcrest Christian College Kindy","REEDY CREEK QLD 4227","No Vacancy","4227","Gold Coast"
"7898","Hillcrest Christian College Outside School Hours Care","REEDY CREEK QLD 4227","No Vacancy","4227","Gold Coast"
"7899","Gumnuts on Hardys Road","MUDGEERABA QLD 4213","No Vacancy","4213","Gold Coast"
"7900","Kids On 4th","PALM BEACH QLD 4221","No Vacancy","4221","Gold Coast"
"7901","Little Scholars School of Early Learning Burleigh","WEST BURLEIGH QLD 4220","Vacancy","4220","Gold Coast"
"7902","A Head Start Children's Centre - Burleigh Heads","BURLEIGH HEADS QLD 4220","Vacancy","4220","Gold Coast"
"7903","Brunswick Heads Out of School Hours Care","BRUNSWICK HEADS NSW 2483","No Vacancy","2483","Byron"
"7904","King's Outside School Hours Care","REEDY CREEK QLD 4228","Vacancy","4228","Gold Coast"
"7905","King's Early Learning Centre","REEDY CREEK QLD 4227","No Vacancy","4227","Gold Coast"
"7906","All About Kids Varsity Lakes Early Education & Care","VARSITY LAKES QLD 4227","Vacancy","4227","Gold Coast"
"7907","Camp Australia- Mudgeeraba Creek State School OSHC","MUDGEERABA QLD 4213","Vacancy","4213","Gold Coast"
"7908","Amaze Active - Bonogin","MUDGEERABA QLD 4213","Vacancy","4213","Gold Coast"
"7909","Lollipop Lane Kindergarten and Early Education Centre","BURLEIGH HEADS QLD 4220","No Vacancy","4220","Gold Coast"
"7910","Somerset Pre-Prep","MUDGEERABA QLD 4213",NA,"4213","Gold Coast"
"7911","Helping Hands Clover Hill","MUDGEERABA QLD 4213","Vacancy","4213","Gold Coast"
"7912","Nimbin Child Care Facility","NIMBIN NSW 2480","No Vacancy","2480","Lismore"
"7913","Sunkids Childrens Centre Burleigh Waters","BURLEIGH WATERS QLD 4220","Vacancy","4220","Gold Coast"
"7914","Eden Academy Palm Beach","PALM BEACH QLD 4221","Vacancy","4221","Gold Coast"
"7915","Tree of Life Child Care Centre and Kindergarten","MUDGEERABA QLD 4213","Vacancy","4213","Gold Coast"
"7916","Marymount OSHC","BURLEIGH WATERS QLD 4220","Vacancy","4220","Gold Coast"
"7917","C&K Palm Beach Community Kindergarten","PALM BEACH QLD 4221",NA,"4221","Gold Coast"
"7918","PCYC Ashmore - Palm Beach SAC","PALM BEACH QLD 4221","Vacancy","4221","Gold Coast"
